sales_id,order_id,customer_id,crop_id,warehouse_id,sale_date,quantity_kg,unit_price_thb,total_amount_thb,discount_pct,payment_status,sale_channel
SAL-016792,ORD-006719,CUS-0154,CRP-006,WH-011,2021-05-13,1187.73,96.73,114889.12,0,บางส่วน,สัญญาซื้อขาย
SAL-016793,ORD-006719,CUS-0154,CRP-007,WH-011,2021-05-13,504.8,4.52,2281.7,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016794,ORD-006719,CUS-0154,CRP-001,WH-009,2021-05-13,4932.77,16.76,82673.23,0,บางส่วน,ตลาดกลาง
SAL-016795,ORD-006720,CUS-0115,CRP-002,WH-001,2024-01-28,9895.13,13.03,128933.54,0,บางส่วน,สัญญาซื้อขาย
SAL-016796,ORD-006721,CUS-0194,CRP-005,WH-014,2021-11-09,6738.97,5.12,34503.53,0,ชำระแล้ว,ตรงจากคลัง
SAL-016797,ORD-006721,CUS-0194,CRP-011,WH-011,2021-11-09,1803.67,59.18,106741.19,0,ชำระแล้ว,ตรงจากคลัง
SAL-016798,ORD-006721,CUS-0194,CRP-010,WH-007,2021-11-09,2315.72,227.35,526478.94,0,ชำระแล้ว,ตรงจากคลัง
SAL-016799,ORD-006721,CUS-0194,CRP-013,WH-014,2021-11-09,1484.33,14.61,21686.06,0,ชำระแล้ว,ตรงจากคลัง
SAL-016800,ORD-006722,CUS-0098,CRP-007,WH-007,2022-07-05,1160.68,6.75,7834.59,0,ชำระแล้ว,ตลาดกลาง
SAL-016801,ORD-006723,CUS-0054,CRP-012,WH-009,2022-04-19,317.95,1.79,569.13,5,ชำระแล้ว,ตรงจากคลัง
SAL-016802,ORD-006723,CUS-0054,CRP-008,WH-013,2022-04-19,511.33,60.61,30991.71,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016803,ORD-006723,CUS-0054,CRP-007,WH-004,2022-04-19,1712.5,5.8,9932.5,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016804,ORD-006724,CUS-0152,CRP-004,WH-009,2025-11-24,744.97,13.78,10265.69,0,ชำระแล้ว,ตรงจากคลัง
SAL-016805,ORD-006724,CUS-0152,CRP-009,WH-001,2025-11-24,276.08,22.7,6267.02,0,ชำระแล้ว,ตลาดกลาง
SAL-016806,ORD-006724,CUS-0152,CRP-006,WH-003,2025-11-24,546.5,59.77,32664.31,0,ชำระแล้ว,ตลาดกลาง
SAL-016807,ORD-006725,CUS-0051,CRP-014,WH-013,2025-04-21,573.04,92.05,52748.33,0,ชำระแล้ว,ตรงจากคลัง
SAL-016808,ORD-006725,CUS-0051,CRP-012,WH-014,2025-04-21,4430.8,1.15,5095.42,0,ค้างชำระ,ตลาดกลาง
SAL-016809,ORD-006725,CUS-0051,CRP-004,WH-004,2025-04-21,6379.18,8.66,55243.7,0,ค้างชำระ,ออนไลน์
SAL-016810,ORD-006726,CUS-0015,CRP-015,WH-006,2024-02-07,7074.76,11.64,82350.21,0,ชำระแล้ว,ออนไลน์
SAL-016811,ORD-006726,CUS-0015,CRP-005,WH-010,2024-02-07,5479.75,4.97,27234.36,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016812,ORD-006726,CUS-0015,CRP-011,WH-006,2024-02-07,2298.78,73.9,169879.84,2,บางส่วน,ตรงจากคลัง
SAL-016813,ORD-006727,CUS-0008,CRP-015,WH-012,2025-02-05,3508.25,10.36,36345.47,0,ชำระแล้ว,ตลาดกลาง
SAL-016814,ORD-006728,CUS-0051,CRP-013,WH-012,2023-09-16,1894.48,14.73,27905.69,0,ค้างชำระ,ตลาดกลาง
SAL-016815,ORD-006729,CUS-0037,CRP-007,WH-013,2025-06-28,316.33,5.49,1736.65,5,บางส่วน,ออนไลน์
SAL-016816,ORD-006729,CUS-0037,CRP-011,WH-003,2025-06-28,910.22,106.0,96483.32,0,ชำระแล้ว,ออนไลน์
SAL-016817,ORD-006730,CUS-0091,CRP-004,WH-008,2023-01-24,206.58,12.18,2516.14,0,ชำระแล้ว,ตลาดกลาง
SAL-016818,ORD-006730,CUS-0091,CRP-008,WH-002,2023-01-24,2361.4,76.47,180576.26,0,บางส่วน,ออนไลน์
SAL-016819,ORD-006730,CUS-0091,CRP-003,WH-012,2023-01-24,1881.49,24.08,45306.28,0,ค้างชำระ,สัญญาซื้อขาย
SAL-016820,ORD-006731,CUS-0192,CRP-007,WH-012,2024-01-25,892.77,5.19,4633.48,2,ชำระแล้ว,สัญญาซื้อขาย
SAL-016821,ORD-006731,CUS-0192,CRP-010,WH-009,2024-01-25,2960.11,245.66,727180.62,0,ชำระแล้ว,ตลาดกลาง
SAL-016822,ORD-006731,CUS-0192,CRP-012,WH-012,2024-01-25,7521.77,1.58,11884.4,5,บางส่วน,สัญญาซื้อขาย
SAL-016823,ORD-006731,CUS-0192,CRP-002,WH-008,2024-01-25,7601.07,9.11,69245.75,0,ชำระแล้ว,ตรงจากคลัง
SAL-016824,ORD-006732,CUS-0029,CRP-015,WH-012,2023-07-20,5633.69,6.61,37238.69,0,ชำระแล้ว,ออนไลน์
SAL-016825,ORD-006732,CUS-0029,CRP-008,WH-013,2023-07-20,619.37,82.97,51389.13,0,ชำระแล้ว,ตรงจากคลัง
SAL-016826,ORD-006732,CUS-0029,CRP-002,WH-014,2023-07-20,756.88,10.57,8000.22,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016827,ORD-006732,CUS-0029,CRP-011,WH-003,2023-07-20,1120.63,97.57,109339.87,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016828,ORD-006733,CUS-0088,CRP-014,WH-001,2021-10-03,472.46,95.13,44945.12,0,บางส่วน,ตรงจากคลัง
SAL-016829,ORD-006733,CUS-0088,CRP-009,WH-011,2021-10-03,55.27,38.36,2120.16,0,ชำระแล้ว,ตลาดกลาง
SAL-016830,ORD-006734,CUS-0120,CRP-003,WH-004,2021-06-04,7414.14,19.36,143537.75,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016831,ORD-006735,CUS-0023,CRP-013,WH-013,2024-12-05,1208.71,9.5,11482.75,2,ชำระแล้ว,สัญญาซื้อขาย
SAL-016832,ORD-006736,CUS-0121,CRP-010,WH-006,2024-03-20,2797.45,170.57,477161.05,0,ชำระแล้ว,ตรงจากคลัง
SAL-016833,ORD-006736,CUS-0121,CRP-008,WH-003,2024-03-20,1125.96,101.59,114386.28,0,ชำระแล้ว,ตลาดกลาง
SAL-016834,ORD-006736,CUS-0121,CRP-007,WH-009,2024-03-20,1514.94,5.41,8195.83,0,ชำระแล้ว,ออนไลน์
SAL-016835,ORD-006736,CUS-0121,CRP-001,WH-004,2024-03-20,4710.02,13.13,61842.56,2,ชำระแล้ว,ออนไลน์
SAL-016836,ORD-006737,CUS-0023,CRP-015,WH-013,2022-11-13,1424.58,8.31,11838.26,0,ชำระแล้ว,ตรงจากคลัง
SAL-016837,ORD-006737,CUS-0023,CRP-002,WH-011,2022-11-13,5086.25,13.31,67697.99,2,ชำระแล้ว,ตรงจากคลัง
SAL-016838,ORD-006738,CUS-0095,CRP-011,WH-004,2021-01-22,2640.09,53.51,141271.22,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016839,ORD-006738,CUS-0095,CRP-002,WH-004,2021-01-22,581.39,12.08,7023.19,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016840,ORD-006738,CUS-0095,CRP-001,WH-006,2021-01-22,1465.73,15.59,22850.73,0,ชำระแล้ว,ตลาดกลาง
SAL-016841,ORD-006739,CUS-0136,CRP-008,WH-012,2023-09-12,1821.26,93.21,169759.64,0,ชำระแล้ว,ตรงจากคลัง
SAL-016842,ORD-006740,CUS-0102,CRP-014,WH-002,2025-12-13,5882.46,139.92,823073.8,0,บางส่วน,ตรงจากคลัง
SAL-016843,ORD-006740,CUS-0102,CRP-008,WH-004,2025-12-13,1067.91,81.31,86831.76,2,ชำระแล้ว,ตรงจากคลัง
SAL-016844,ORD-006740,CUS-0102,CRP-011,WH-011,2025-12-13,1164.91,113.2,131867.81,10,ชำระแล้ว,ตรงจากคลัง
SAL-016845,ORD-006741,CUS-0160,CRP-005,WH-007,2025-03-14,5435.09,4.28,23262.19,0,ชำระแล้ว,ตลาดกลาง
SAL-016846,ORD-006741,CUS-0160,CRP-009,WH-007,2025-03-14,2883.33,30.63,88316.4,2,บางส่วน,สัญญาซื้อขาย
SAL-016847,ORD-006741,CUS-0160,CRP-007,WH-015,2025-03-14,475.41,7.74,3679.67,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016848,ORD-006742,CUS-0009,CRP-015,WH-011,2024-03-25,5585.38,9.94,55518.68,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016849,ORD-006742,CUS-0009,CRP-002,WH-001,2024-03-25,7406.24,10.35,76654.58,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016850,ORD-006743,CUS-0179,CRP-015,WH-005,2025-07-23,2741.51,11.37,31170.97,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016851,ORD-006743,CUS-0179,CRP-006,WH-004,2025-07-23,680.13,69.22,47078.6,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016852,ORD-006743,CUS-0179,CRP-007,WH-012,2025-07-23,1765.22,6.52,11509.23,0,ชำระแล้ว,ตลาดกลาง
SAL-016853,ORD-006744,CUS-0034,CRP-010,WH-005,2022-02-03,1470.52,102.66,150963.58,0,ชำระแล้ว,ตรงจากคลัง
SAL-016854,ORD-006744,CUS-0034,CRP-002,WH-008,2022-02-03,157.4,9.87,1553.54,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016855,ORD-006745,CUS-0006,CRP-003,WH-013,2021-07-20,3245.78,18.9,61345.24,0,ชำระแล้ว,ตลาดกลาง
SAL-016856,ORD-006745,CUS-0006,CRP-005,WH-009,2021-07-20,3192.45,4.21,13440.21,0,ชำระแล้ว,ตรงจากคลัง
SAL-016857,ORD-006746,CUS-0008,CRP-006,WH-001,2021-05-06,1842.5,103.76,191177.8,0,ชำระแล้ว,ออนไลน์
SAL-016858,ORD-006747,CUS-0099,CRP-015,WH-012,2025-11-09,2373.49,11.56,27437.54,0,ค้างชำระ,ตลาดกลาง
SAL-016859,ORD-006748,CUS-0106,CRP-009,WH-011,2021-08-22,1375.27,30.43,41849.47,0,ชำระแล้ว,ออนไลน์
SAL-016860,ORD-006748,CUS-0106,CRP-014,WH-004,2021-08-22,1537.61,146.56,225352.12,0,ชำระแล้ว,ออนไลน์
SAL-016861,ORD-006749,CUS-0004,CRP-008,WH-003,2021-03-02,428.17,49.16,21048.84,0,บางส่วน,ตลาดกลาง
SAL-016862,ORD-006749,CUS-0004,CRP-014,WH-005,2021-03-02,1210.23,85.09,102978.47,2,ชำระแล้ว,ตรงจากคลัง
SAL-016863,ORD-006749,CUS-0004,CRP-004,WH-003,2021-03-02,156.1,9.96,1554.76,0,ชำระแล้ว,ออนไลน์
SAL-016864,ORD-006750,CUS-0035,CRP-015,WH-002,2022-12-24,2426.3,10.39,25209.26,0,ค้างชำระ,ตลาดกลาง
SAL-016865,ORD-006750,CUS-0035,CRP-009,WH-003,2022-12-24,715.71,48.11,34432.81,10,ชำระแล้ว,สัญญาซื้อขาย
SAL-016866,ORD-006751,CUS-0182,CRP-010,WH-003,2021-09-05,675.74,122.97,83095.75,0,ชำระแล้ว,ตลาดกลาง
SAL-016867,ORD-006751,CUS-0182,CRP-012,WH-004,2021-09-05,4476.12,1.29,5774.19,0,ค้างชำระ,ตรงจากคลัง
SAL-016868,ORD-006751,CUS-0182,CRP-005,WH-014,2021-09-05,3974.89,3.52,13991.61,0,ชำระแล้ว,ออนไลน์
SAL-016869,ORD-006752,CUS-0171,CRP-002,WH-013,2022-10-05,5511.31,13.68,75394.72,0,บางส่วน,ตลาดกลาง
SAL-016870,ORD-006753,CUS-0130,CRP-009,WH-002,2024-07-02,489.88,39.57,19384.55,0,ชำระแล้ว,ออนไลน์
SAL-016871,ORD-006753,CUS-0130,CRP-001,WH-007,2024-07-02,9659.9,8.93,86262.91,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016872,ORD-006754,CUS-0066,CRP-001,WH-014,2024-10-21,9346.56,14.52,135712.05,2,ชำระแล้ว,ตรงจากคลัง
SAL-016873,ORD-006754,CUS-0066,CRP-002,WH-002,2024-10-21,2727.5,13.44,36657.6,0,ชำระแล้ว,ตลาดกลาง
SAL-016874,ORD-006755,CUS-0016,CRP-015,WH-015,2021-05-12,8637.71,9.75,84217.67,0,ชำระแล้ว,ตรงจากคลัง
SAL-016875,ORD-006755,CUS-0016,CRP-003,WH-008,2021-05-12,791.37,21.12,16713.73,0,ชำระแล้ว,ออนไลน์
SAL-016876,ORD-006756,CUS-0069,CRP-012,WH-012,2025-06-18,1850.83,1.77,3275.97,0,บางส่วน,ตลาดกลาง
SAL-016877,ORD-006756,CUS-0069,CRP-006,WH-005,2025-06-18,1750.06,71.6,125304.3,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016878,ORD-006757,CUS-0106,CRP-009,WH-009,2022-08-18,1106.54,44.78,49550.86,0,ชำระแล้ว,ตรงจากคลัง
SAL-016879,ORD-006757,CUS-0106,CRP-008,WH-004,2022-08-18,2683.85,75.11,201583.97,0,ชำระแล้ว,ตลาดกลาง
SAL-016880,ORD-006757,CUS-0106,CRP-003,WH-010,2022-08-18,5752.63,27.01,155378.54,2,ชำระแล้ว,สัญญาซื้อขาย
SAL-016881,ORD-006758,CUS-0084,CRP-011,WH-015,2022-07-24,2574.02,66.77,171867.32,0,ชำระแล้ว,ออนไลน์
SAL-016882,ORD-006758,CUS-0084,CRP-001,WH-007,2022-07-24,4548.56,11.27,51262.27,5,ชำระแล้ว,ออนไลน์
SAL-016883,ORD-006758,CUS-0084,CRP-002,WH-004,2022-07-24,3709.64,9.05,33572.24,0,บางส่วน,ออนไลน์
SAL-016884,ORD-006758,CUS-0084,CRP-010,WH-013,2022-07-24,1784.96,192.22,343105.01,0,ชำระแล้ว,ตรงจากคลัง
SAL-016885,ORD-006759,CUS-0042,CRP-011,WH-015,2023-07-22,2458.9,52.09,128084.1,2,ค้างชำระ,สัญญาซื้อขาย
SAL-016886,ORD-006759,CUS-0042,CRP-013,WH-006,2023-07-22,2915.91,11.02,32133.33,0,บางส่วน,ออนไลน์
SAL-016887,ORD-006759,CUS-0042,CRP-002,WH-014,2023-07-22,8432.23,11.94,100680.83,0,ชำระแล้ว,ออนไลน์
SAL-016888,ORD-006760,CUS-0149,CRP-002,WH-015,2021-06-21,4216.82,9.7,40903.15,2,บางส่วน,สัญญาซื้อขาย
SAL-016889,ORD-006760,CUS-0149,CRP-010,WH-001,2021-06-21,540.51,253.35,136938.21,0,ชำระแล้ว,ออนไลน์
SAL-016890,ORD-006761,CUS-0021,CRP-009,WH-010,2025-03-01,1620.12,27.99,45347.16,0,บางส่วน,ตลาดกลาง
SAL-016891,ORD-006761,CUS-0021,CRP-004,WH-006,2025-03-01,8808.1,14.1,124194.21,0,ชำระแล้ว,ตลาดกลาง
SAL-016892,ORD-006761,CUS-0021,CRP-003,WH-008,2025-03-01,5456.8,25.47,138984.7,0,ชำระแล้ว,ออนไลน์
SAL-016893,ORD-006761,CUS-0021,CRP-012,WH-009,2025-03-01,4978.6,1.81,9011.27,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016894,ORD-006762,CUS-0113,CRP-007,WH-013,2021-01-27,1460.04,8.04,11738.72,0,ค้างชำระ,สัญญาซื้อขาย
SAL-016895,ORD-006762,CUS-0113,CRP-005,WH-006,2021-01-27,1800.82,3.61,6500.96,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016896,ORD-006763,CUS-0055,CRP-002,WH-005,2022-11-25,2556.84,12.84,32829.83,0,ชำระแล้ว,ออนไลน์
SAL-016897,ORD-006763,CUS-0055,CRP-005,WH-012,2022-11-25,3777.22,3.59,13560.22,0,ชำระแล้ว,ตลาดกลาง
SAL-016898,ORD-006764,CUS-0174,CRP-013,WH-015,2023-07-17,1569.72,14.31,22462.69,2,ค้างชำระ,ตลาดกลาง
SAL-016899,ORD-006765,CUS-0007,CRP-005,WH-011,2024-12-30,1533.51,3.34,5121.92,0,ค้างชำระ,ตลาดกลาง
SAL-016900,ORD-006765,CUS-0007,CRP-011,WH-011,2024-12-30,2149.69,84.82,182336.71,0,ชำระแล้ว,ตลาดกลาง
SAL-016901,ORD-006765,CUS-0007,CRP-001,WH-004,2024-12-30,1333.94,16.81,22423.53,0,ค้างชำระ,สัญญาซื้อขาย
SAL-016902,ORD-006765,CUS-0007,CRP-008,WH-011,2024-12-30,595.11,81.96,48775.22,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016903,ORD-006766,CUS-0147,CRP-014,WH-014,2025-10-14,3018.54,71.29,215191.72,0,ชำระแล้ว,ตลาดกลาง
SAL-016904,ORD-006766,CUS-0147,CRP-012,WH-002,2025-10-14,827.82,1.44,1192.06,0,ชำระแล้ว,ตรงจากคลัง
SAL-016905,ORD-006767,CUS-0007,CRP-007,WH-001,2024-05-01,744.73,5.67,4222.62,0,ชำระแล้ว,ตลาดกลาง
SAL-016906,ORD-006768,CUS-0002,CRP-005,WH-003,2021-07-17,888.82,4.77,4239.67,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016907,ORD-006768,CUS-0002,CRP-008,WH-005,2021-07-17,1489.11,84.07,125189.48,0,ค้างชำระ,ออนไลน์
SAL-016908,ORD-006769,CUS-0048,CRP-011,WH-012,2023-09-04,395.66,100.66,39827.14,0,บางส่วน,ออนไลน์
SAL-016909,ORD-006770,CUS-0006,CRP-006,WH-008,2025-10-30,463.91,68.48,31768.56,0,ชำระแล้ว,ออนไลน์
SAL-016910,ORD-006771,CUS-0035,CRP-013,WH-007,2023-10-04,1414.76,10.5,14854.98,0,ชำระแล้ว,ตรงจากคลัง
SAL-016911,ORD-006772,CUS-0095,CRP-015,WH-008,2021-05-01,4062.02,6.84,27784.22,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016912,ORD-006772,CUS-0095,CRP-005,WH-006,2021-05-01,4767.39,4.11,19593.97,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016913,ORD-006772,CUS-0095,CRP-002,WH-002,2021-05-01,2660.37,11.24,29902.56,0,ชำระแล้ว,ออนไลน์
SAL-016914,ORD-006773,CUS-0161,CRP-008,WH-013,2021-03-13,1602.69,55.44,88853.13,0,ค้างชำระ,ตรงจากคลัง
SAL-016915,ORD-006773,CUS-0161,CRP-007,WH-012,2021-03-13,911.1,8.21,7480.13,2,ค้างชำระ,สัญญาซื้อขาย
SAL-016916,ORD-006773,CUS-0161,CRP-010,WH-005,2021-03-13,2654.09,181.38,481398.84,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016917,ORD-006774,CUS-0064,CRP-003,WH-015,2021-11-15,1729.31,18.6,32165.17,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016918,ORD-006775,CUS-0087,CRP-006,WH-014,2023-03-21,1775.33,103.48,183711.15,0,ชำระแล้ว,ตรงจากคลัง
SAL-016919,ORD-006776,CUS-0149,CRP-013,WH-003,2023-05-31,1225.79,5.58,6839.91,0,ชำระแล้ว,ตรงจากคลัง
SAL-016920,ORD-006776,CUS-0149,CRP-008,WH-008,2023-05-31,2020.76,72.08,145656.38,0,ชำระแล้ว,ตลาดกลาง
SAL-016921,ORD-006776,CUS-0149,CRP-006,WH-010,2023-05-31,1690.16,89.61,151455.24,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016922,ORD-006776,CUS-0149,CRP-003,WH-015,2023-05-31,9800.99,21.59,211603.37,0,ชำระแล้ว,ออนไลน์
SAL-016923,ORD-006777,CUS-0084,CRP-013,WH-006,2024-05-06,902.98,12.9,11648.44,0,บางส่วน,สัญญาซื้อขาย
SAL-016924,ORD-006777,CUS-0084,CRP-010,WH-002,2024-05-06,841.72,186.99,157393.22,0,บางส่วน,ออนไลน์
SAL-016925,ORD-006777,CUS-0084,CRP-012,WH-010,2024-05-06,1074.33,1.3,1396.63,0,ค้างชำระ,ออนไลน์
SAL-016926,ORD-006777,CUS-0084,CRP-015,WH-007,2024-05-06,2179.09,11.63,25342.82,0,ชำระแล้ว,ตลาดกลาง
SAL-016927,ORD-006778,CUS-0178,CRP-008,WH-008,2021-10-07,720.41,54.14,39003.0,0,ชำระแล้ว,ตรงจากคลัง
SAL-016928,ORD-006779,CUS-0132,CRP-014,WH-012,2023-06-05,922.67,136.81,126230.48,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016929,ORD-006779,CUS-0132,CRP-005,WH-001,2023-06-05,3303.62,3.07,10142.11,2,ชำระแล้ว,สัญญาซื้อขาย
SAL-016930,ORD-006780,CUS-0168,CRP-011,WH-007,2022-07-29,512.75,108.45,55607.74,0,ชำระแล้ว,ตลาดกลาง
SAL-016931,ORD-006780,CUS-0168,CRP-006,WH-003,2022-07-29,1213.83,89.7,108880.55,10,ชำระแล้ว,ออนไลน์
SAL-016932,ORD-006781,CUS-0022,CRP-013,WH-009,2024-08-08,2201.63,13.32,29325.71,0,ชำระแล้ว,ออนไลน์
SAL-016933,ORD-006781,CUS-0022,CRP-004,WH-001,2024-08-08,2790.26,9.34,26061.03,0,ชำระแล้ว,ตรงจากคลัง
SAL-016934,ORD-006782,CUS-0152,CRP-010,WH-003,2025-07-13,435.74,117.4,51155.88,0,ชำระแล้ว,ตรงจากคลัง
SAL-016935,ORD-006782,CUS-0152,CRP-001,WH-013,2025-07-13,5567.27,12.44,69256.84,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016936,ORD-006783,CUS-0006,CRP-006,WH-012,2021-09-28,180.63,103.42,18680.75,0,ชำระแล้ว,ตลาดกลาง
SAL-016937,ORD-006783,CUS-0006,CRP-004,WH-015,2021-09-28,5701.63,13.76,78454.43,0,ชำระแล้ว,ตลาดกลาง
SAL-016938,ORD-006784,CUS-0098,CRP-009,WH-008,2021-10-23,2902.07,43.19,125340.4,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-016939,ORD-006784,CUS-0098,CRP-006,WH-002,2021-10-23,255.31,60.42,15425.83,0,ชำระแล้ว,ตรงจากคลัง
