harvest_id,farmer_id,crop_id,warehouse_id,harvest_date,quantity_kg,price_per_kg,total_amount_thb,quality_grade,inspector_note
HRV-024208,FRM-0200,CRP-001,WH-011,2023-02-22,17767.28,12.27,218004.53,C,ผ่านการตรวจสอบ
HRV-024209,FRM-0032,CRP-003,WH-004,2022-01-21,6200.66,14.74,91397.73,C,คุณภาพดี
HRV-024210,FRM-0299,CRP-009,WH-015,2021-09-06,5356.74,21.55,115437.75,A,ต้องตรวจซ้ำ
HRV-024211,FRM-0289,CRP-010,WH-004,2023-06-09,4605.84,162.75,749600.46,B,คุณภาพดี
HRV-024212,FRM-0098,CRP-004,WH-005,2021-04-08,13580.95,10.41,141377.69,A,ต้องตรวจซ้ำ
HRV-024213,FRM-0175,CRP-002,WH-008,2025-12-04,4521.73,10.02,45307.73,A,ผ่านการตรวจสอบ
HRV-024214,FRM-0056,CRP-006,WH-009,2021-06-25,3478.26,76.42,265808.63,B,ผ่านการตรวจสอบ
HRV-024215,FRM-0263,CRP-004,WH-015,2025-06-07,7679.09,10.28,78941.05,A,ผ่านการตรวจสอบ
HRV-024216,FRM-0132,CRP-002,WH-003,2024-10-05,17198.21,11.09,190728.15,A,ผ่านการตรวจสอบ
HRV-024217,FRM-0121,CRP-004,WH-015,2021-04-07,19249.71,8.95,172284.9,B,ผ่านการตรวจสอบ
HRV-024218,FRM-0076,CRP-011,WH-015,2023-07-23,5878.96,81.09,476724.87,A,คุณภาพดี
HRV-024219,FRM-0290,CRP-009,WH-015,2025-08-04,6430.48,30.02,193043.01,B,ต้องตรวจซ้ำ
HRV-024220,FRM-0209,CRP-012,WH-005,2022-11-27,13883.08,1.2,16659.7,C,ผ่านการตรวจสอบ
HRV-024221,FRM-0064,CRP-006,WH-001,2021-04-22,3333.21,63.45,211492.17,A,ต้องตรวจซ้ำ
HRV-024222,FRM-0056,CRP-007,WH-009,2024-01-18,183.65,4.36,800.71,A,ผ่านการตรวจสอบ
HRV-024223,FRM-0007,CRP-008,WH-002,2022-04-25,7052.86,57.9,408360.59,A,ผ่านการตรวจสอบ
HRV-024224,FRM-0051,CRP-012,WH-013,2025-03-21,29188.47,1.43,41739.51,B,ผ่านการตรวจสอบ
HRV-024225,FRM-0172,CRP-006,WH-003,2022-08-16,537.12,54.1,29058.19,A,คุณภาพปานกลาง
HRV-024226,FRM-0016,CRP-006,WH-007,2021-08-13,4671.36,54.2,253187.71,A,ผ่านการตรวจสอบ
HRV-024227,FRM-0097,CRP-002,WH-011,2025-01-15,2239.47,9.62,21543.7,A,คุณภาพปานกลาง
HRV-024228,FRM-0082,CRP-001,WH-013,2022-02-08,15348.17,12.54,192466.05,B,ผ่านการตรวจสอบ
HRV-024229,FRM-0034,CRP-004,WH-009,2025-06-15,16691.97,10.71,178771.0,A,คุณภาพดี
HRV-024230,FRM-0257,CRP-002,WH-005,2021-10-03,7004.29,12.86,90075.17,B,ผ่านการตรวจสอบ
HRV-024231,FRM-0037,CRP-004,WH-002,2021-03-05,2360.33,8.95,21124.95,C,คุณภาพดี
HRV-024232,FRM-0031,CRP-011,WH-006,2023-08-11,1394.88,80.2,111869.38,B,ผ่านการตรวจสอบ
HRV-024233,FRM-0217,CRP-010,WH-008,2025-06-24,1860.81,197.55,367603.02,A,ต้องตรวจซ้ำ
HRV-024234,FRM-0275,CRP-003,WH-003,2023-10-23,12974.9,14.45,187487.3,B,ผ่านการตรวจสอบ
HRV-024235,FRM-0186,CRP-007,WH-006,2021-05-18,4702.08,6.91,32491.37,C,คุณภาพปานกลาง
HRV-024236,FRM-0217,CRP-012,WH-015,2024-03-03,22184.36,1.49,33054.7,A,ผ่านการตรวจสอบ
HRV-024237,FRM-0185,CRP-006,WH-009,2021-11-07,454.99,65.95,30006.59,A,ผ่านการตรวจสอบ
HRV-024238,FRM-0082,CRP-006,WH-005,2023-01-21,4050.89,53.05,214899.71,A,ผ่านการตรวจสอบ
HRV-024239,FRM-0011,CRP-006,WH-007,2022-01-18,2417.71,60.56,146416.52,A,ผ่านการตรวจสอบ
HRV-024240,FRM-0052,CRP-015,WH-014,2023-10-18,14833.08,6.34,94041.73,B,ผ่านการตรวจสอบ
HRV-024241,FRM-0293,CRP-013,WH-005,2021-05-03,2492.62,10.02,24976.05,B,คุณภาพปานกลาง
HRV-024242,FRM-0256,CRP-008,WH-009,2024-06-11,6650.45,40.54,269609.24,B,ต้องตรวจซ้ำ
HRV-024243,FRM-0099,CRP-012,WH-007,2023-11-14,2263.12,1.12,2534.69,A,ผ่านการตรวจสอบ
HRV-024244,FRM-0048,CRP-012,WH-004,2021-03-28,27725.98,1.35,37430.07,A,ต้องตรวจซ้ำ
HRV-024245,FRM-0235,CRP-014,WH-006,2021-02-04,3640.75,82.29,299597.32,A,ผ่านการตรวจสอบ
HRV-024246,FRM-0198,CRP-007,WH-005,2022-07-27,1270.44,5.28,6707.92,A,คุณภาพดี
HRV-024247,FRM-0034,CRP-010,WH-013,2024-05-02,2951.89,128.17,378343.74,B,ผ่านการตรวจสอบ
HRV-024248,FRM-0076,CRP-008,WH-015,2025-05-14,7984.86,48.01,383353.13,A,คุณภาพดี
HRV-024249,FRM-0061,CRP-002,WH-012,2021-12-14,3519.02,9.87,34732.73,A,ผ่านการตรวจสอบ
HRV-024250,FRM-0266,CRP-011,WH-002,2022-07-12,3186.43,78.52,250198.48,C,ผ่านการตรวจสอบ
HRV-024251,FRM-0051,CRP-005,WH-014,2024-02-07,26504.59,3.27,86670.01,C,ต้องตรวจซ้ำ
HRV-024252,FRM-0224,CRP-007,WH-004,2022-02-10,4500.55,6.29,28308.46,B,ต้องตรวจซ้ำ
HRV-024253,FRM-0292,CRP-014,WH-008,2025-11-02,3951.42,95.96,379178.26,A,คุณภาพปานกลาง
HRV-024254,FRM-0241,CRP-011,WH-009,2022-06-06,5924.56,60.1,356066.06,B,คุณภาพปานกลาง
HRV-024255,FRM-0095,CRP-008,WH-003,2023-05-07,4342.74,62.78,272637.22,C,ผ่านการตรวจสอบ
HRV-024256,FRM-0217,CRP-014,WH-009,2022-11-14,4831.46,118.58,572914.53,A,คุณภาพดี
HRV-024257,FRM-0129,CRP-008,WH-006,2021-05-16,1186.22,43.26,51315.88,A,ต้องตรวจซ้ำ
HRV-024258,FRM-0049,CRP-004,WH-013,2021-05-11,13658.46,7.07,96565.31,A,ผ่านการตรวจสอบ
HRV-024259,FRM-0140,CRP-004,WH-002,2023-06-14,15017.95,10.08,151380.94,C,ผ่านการตรวจสอบ
HRV-024260,FRM-0040,CRP-013,WH-015,2023-03-26,4862.73,6.07,29516.77,C,ผ่านการตรวจสอบ
HRV-024261,FRM-0262,CRP-005,WH-014,2025-03-22,6035.75,2.83,17081.17,B,ผ่านการตรวจสอบ
HRV-024262,FRM-0144,CRP-005,WH-009,2023-05-04,18790.06,2.98,55994.38,C,คุณภาพดี
HRV-024263,FRM-0178,CRP-007,WH-008,2023-10-14,1842.15,6.6,12158.19,C,ผ่านการตรวจสอบ
HRV-024264,FRM-0153,CRP-014,WH-004,2023-12-05,529.81,81.09,42962.29,C,ต้องตรวจซ้ำ
HRV-024265,FRM-0217,CRP-002,WH-012,2025-10-09,5894.62,11.47,67611.29,B,ผ่านการตรวจสอบ
HRV-024266,FRM-0126,CRP-009,WH-004,2022-08-02,6116.85,32.55,199103.47,A,คุณภาพดี
HRV-024267,FRM-0299,CRP-003,WH-008,2024-12-01,15907.21,21.82,347095.32,A,คุณภาพปานกลาง
HRV-024268,FRM-0287,CRP-013,WH-006,2024-07-12,6364.26,5.53,35194.36,A,ผ่านการตรวจสอบ
HRV-024269,FRM-0253,CRP-003,WH-009,2025-11-28,7510.95,21.15,158856.59,A,คุณภาพดี
HRV-024270,FRM-0148,CRP-004,WH-011,2023-08-28,4810.47,9.29,44689.27,A,ผ่านการตรวจสอบ
HRV-024271,FRM-0259,CRP-004,WH-014,2023-03-24,3401.33,9.58,32584.74,A,ผ่านการตรวจสอบ
HRV-024272,FRM-0160,CRP-001,WH-004,2022-02-16,17275.55,11.1,191758.6,B,คุณภาพปานกลาง
HRV-024273,FRM-0154,CRP-015,WH-008,2024-09-26,16028.77,8.39,134481.38,A,ผ่านการตรวจสอบ
HRV-024274,FRM-0209,CRP-008,WH-008,2021-05-03,1976.16,72.51,143291.36,C,ผ่านการตรวจสอบ
HRV-024275,FRM-0104,CRP-008,WH-002,2025-05-24,4284.25,78.42,335970.89,A,ผ่านการตรวจสอบ
HRV-024276,FRM-0039,CRP-004,WH-008,2022-07-17,1551.2,10.45,16210.04,B,ผ่านการตรวจสอบ
HRV-024277,FRM-0077,CRP-015,WH-008,2021-10-17,18861.37,6.54,123353.36,B,ต้องตรวจซ้ำ
HRV-024278,FRM-0260,CRP-012,WH-002,2024-12-09,8143.01,1.14,9283.03,A,คุณภาพปานกลาง
HRV-024279,FRM-0130,CRP-014,WH-009,2023-02-18,3774.0,66.31,250253.94,A,ต้องตรวจซ้ำ
HRV-024280,FRM-0121,CRP-005,WH-012,2024-05-03,13052.48,3.54,46205.78,B,คุณภาพปานกลาง
HRV-024281,FRM-0216,CRP-012,WH-004,2022-01-24,18567.46,1.42,26365.79,B,ผ่านการตรวจสอบ
HRV-024282,FRM-0129,CRP-013,WH-002,2025-03-07,451.8,11.14,5033.05,A,ผ่านการตรวจสอบ
HRV-024283,FRM-0148,CRP-015,WH-013,2024-07-17,10711.27,8.14,87189.74,C,ผ่านการตรวจสอบ
HRV-024284,FRM-0138,CRP-012,WH-009,2025-02-15,14856.48,1.03,15302.17,B,คุณภาพปานกลาง
HRV-024285,FRM-0292,CRP-011,WH-001,2025-06-02,2777.58,71.64,198985.83,B,ผ่านการตรวจสอบ
HRV-024286,FRM-0278,CRP-014,WH-014,2024-01-27,1075.06,103.09,110827.94,A,ผ่านการตรวจสอบ
HRV-024287,FRM-0188,CRP-015,WH-008,2025-07-16,17587.01,6.6,116074.27,C,ผ่านการตรวจสอบ
HRV-024288,FRM-0019,CRP-003,WH-015,2023-12-04,10941.11,17.63,192891.77,B,คุณภาพดี
HRV-024289,FRM-0290,CRP-006,WH-012,2023-04-26,2218.01,65.82,145989.42,A,ผ่านการตรวจสอบ
HRV-024290,FRM-0271,CRP-010,WH-005,2021-06-10,3291.26,196.03,645185.7,B,ผ่านการตรวจสอบ
HRV-024291,FRM-0009,CRP-004,WH-011,2024-07-07,14240.21,7.9,112497.66,A,ต้องตรวจซ้ำ
HRV-024292,FRM-0045,CRP-013,WH-011,2024-05-25,649.83,8.3,5393.59,A,ต้องตรวจซ้ำ
HRV-024293,FRM-0019,CRP-015,WH-002,2024-10-12,10165.84,8.63,87731.2,C,คุณภาพดี
HRV-024294,FRM-0276,CRP-002,WH-015,2023-11-28,15371.63,8.69,133579.46,A,ผ่านการตรวจสอบ
HRV-024295,FRM-0180,CRP-005,WH-003,2022-06-24,16340.22,2.76,45099.01,A,ผ่านการตรวจสอบ
HRV-024296,FRM-0208,CRP-013,WH-015,2022-04-17,1677.49,5.93,9947.52,A,ต้องตรวจซ้ำ
HRV-024297,FRM-0275,CRP-005,WH-011,2024-02-07,17888.85,2.73,48836.56,B,ต้องตรวจซ้ำ
HRV-024298,FRM-0240,CRP-015,WH-006,2025-10-09,19937.24,7.38,147136.83,B,คุณภาพดี
HRV-024299,FRM-0218,CRP-005,WH-003,2023-02-16,1652.19,2.68,4427.87,A,ผ่านการตรวจสอบ
HRV-024300,FRM-0244,CRP-011,WH-014,2023-08-16,1966.07,41.26,81120.05,A,คุณภาพดี
HRV-024301,FRM-0229,CRP-001,WH-008,2022-01-27,8781.85,11.13,97741.99,A,คุณภาพดี
HRV-024302,FRM-0120,CRP-012,WH-006,2023-02-17,21044.66,1.09,22938.68,A,ผ่านการตรวจสอบ
HRV-024303,FRM-0147,CRP-006,WH-005,2024-03-26,4066.96,74.53,303110.53,A,ผ่านการตรวจสอบ
HRV-024304,FRM-0104,CRP-013,WH-008,2023-07-27,7755.68,9.12,70731.8,A,ผ่านการตรวจสอบ
HRV-024305,FRM-0207,CRP-014,WH-005,2025-12-08,4162.12,74.7,310910.36,A,คุณภาพปานกลาง
HRV-024306,FRM-0207,CRP-007,WH-008,2022-08-16,1093.5,5.14,5620.59,B,ต้องตรวจซ้ำ
HRV-024307,FRM-0290,CRP-008,WH-005,2024-04-08,6037.32,63.03,380532.28,B,ผ่านการตรวจสอบ
HRV-024308,FRM-0189,CRP-015,WH-003,2021-08-19,18496.86,8.2,151674.25,C,ต้องตรวจซ้ำ
HRV-024309,FRM-0009,CRP-014,WH-011,2023-12-09,2401.58,81.84,196545.31,A,ผ่านการตรวจสอบ
HRV-024310,FRM-0262,CRP-011,WH-013,2022-08-21,2028.8,53.78,109108.86,A,คุณภาพปานกลาง
HRV-024311,FRM-0101,CRP-001,WH-014,2025-04-26,4595.51,10.32,47425.66,A,คุณภาพดี
HRV-024312,FRM-0029,CRP-015,WH-014,2024-10-28,894.4,6.12,5473.73,A,คุณภาพดี
HRV-024313,FRM-0155,CRP-009,WH-013,2025-07-12,908.89,41.33,37564.42,A,ผ่านการตรวจสอบ
HRV-024314,FRM-0245,CRP-006,WH-003,2022-10-11,1251.73,54.34,68019.01,B,คุณภาพปานกลาง
HRV-024315,FRM-0082,CRP-007,WH-002,2024-02-20,3004.2,5.92,17784.86,C,คุณภาพปานกลาง
HRV-024316,FRM-0254,CRP-003,WH-014,2022-11-02,2797.29,18.66,52197.43,A,คุณภาพปานกลาง
HRV-024317,FRM-0160,CRP-013,WH-007,2021-05-09,3515.2,10.8,37964.16,A,คุณภาพปานกลาง
HRV-024318,FRM-0115,CRP-003,WH-003,2021-12-07,11798.3,21.87,258028.82,C,คุณภาพปานกลาง
HRV-024319,FRM-0098,CRP-003,WH-013,2024-01-21,2809.09,15.46,43428.53,A,ผ่านการตรวจสอบ
HRV-024320,FRM-0223,CRP-010,WH-007,2025-04-18,3798.02,111.85,424808.54,C,คุณภาพปานกลาง
HRV-024321,FRM-0227,CRP-009,WH-011,2025-09-19,1140.49,27.26,31089.76,B,ผ่านการตรวจสอบ
HRV-024322,FRM-0086,CRP-005,WH-009,2025-03-24,11776.43,2.7,31796.36,A,คุณภาพปานกลาง
HRV-024323,FRM-0142,CRP-013,WH-004,2023-07-25,5634.69,11.98,67503.59,A,ต้องตรวจซ้ำ
HRV-024324,FRM-0265,CRP-011,WH-006,2025-07-03,4315.9,54.73,236209.21,C,คุณภาพดี
HRV-024325,FRM-0048,CRP-003,WH-002,2023-11-13,19090.3,14.19,270891.36,B,ผ่านการตรวจสอบ
HRV-024326,FRM-0052,CRP-001,WH-004,2024-05-19,15752.53,9.62,151539.34,A,ต้องตรวจซ้ำ
HRV-024327,FRM-0215,CRP-005,WH-010,2021-06-09,8849.99,2.78,24602.97,B,คุณภาพปานกลาง
HRV-024328,FRM-0090,CRP-013,WH-011,2022-04-12,643.73,7.55,4860.16,B,ต้องตรวจซ้ำ
HRV-024329,FRM-0189,CRP-013,WH-006,2025-06-05,2474.82,6.56,16234.82,B,ต้องตรวจซ้ำ
HRV-024330,FRM-0258,CRP-003,WH-013,2025-12-10,14468.27,14.97,216590.0,A,ผ่านการตรวจสอบ
HRV-024331,FRM-0001,CRP-012,WH-008,2025-11-16,41359.73,1.47,60798.8,B,คุณภาพดี
HRV-024332,FRM-0104,CRP-002,WH-006,2023-01-02,10471.18,9.07,94973.6,A,คุณภาพปานกลาง
HRV-024333,FRM-0239,CRP-001,WH-013,2023-04-17,18619.57,8.53,158824.93,B,ผ่านการตรวจสอบ
HRV-024334,FRM-0201,CRP-004,WH-011,2025-04-03,18878.22,9.51,179531.87,A,คุณภาพปานกลาง
HRV-024335,FRM-0041,CRP-014,WH-005,2023-01-18,4290.62,90.62,388815.98,B,คุณภาพปานกลาง
HRV-024336,FRM-0220,CRP-007,WH-001,2024-06-01,821.65,4.12,3385.2,B,ต้องตรวจซ้ำ
HRV-024337,FRM-0163,CRP-005,WH-003,2023-05-08,6496.83,3.83,24882.86,B,ผ่านการตรวจสอบ
HRV-024338,FRM-0128,CRP-005,WH-008,2022-06-11,2371.04,2.66,6306.97,A,ต้องตรวจซ้ำ
HRV-024339,FRM-0072,CRP-011,WH-014,2025-08-20,3817.75,89.19,340505.12,A,ต้องตรวจซ้ำ
HRV-024340,FRM-0248,CRP-008,WH-001,2021-04-14,270.89,69.36,18788.93,B,คุณภาพดี
HRV-024341,FRM-0123,CRP-005,WH-002,2023-06-06,28646.63,3.0,85939.89,B,ผ่านการตรวจสอบ
HRV-024342,FRM-0207,CRP-014,WH-006,2025-01-14,1104.89,99.99,110477.95,A,ต้องตรวจซ้ำ
HRV-024343,FRM-0154,CRP-012,WH-010,2021-03-10,3404.79,1.25,4255.99,A,คุณภาพปานกลาง
HRV-024344,FRM-0016,CRP-014,WH-005,2021-11-21,4620.55,95.6,441724.58,A,ผ่านการตรวจสอบ
HRV-024345,FRM-0208,CRP-010,WH-011,2024-06-12,7944.88,191.04,1517789.88,A,คุณภาพดี
HRV-024346,FRM-0196,CRP-005,WH-013,2025-03-17,23681.5,3.92,92831.48,B,คุณภาพปานกลาง
HRV-024347,FRM-0040,CRP-001,WH-008,2024-03-11,15970.22,12.54,200266.56,B,ผ่านการตรวจสอบ
HRV-024348,FRM-0122,CRP-012,WH-004,2025-01-05,37269.67,1.4,52177.54,A,คุณภาพดี
HRV-024349,FRM-0206,CRP-010,WH-005,2022-05-23,6018.07,114.65,689971.73,A,ต้องตรวจซ้ำ
HRV-024350,FRM-0082,CRP-008,WH-012,2021-06-15,6451.31,56.13,362112.03,A,ผ่านการตรวจสอบ
HRV-024351,FRM-0239,CRP-006,WH-010,2025-04-27,4399.58,71.98,316681.77,C,คุณภาพดี
HRV-024352,FRM-0249,CRP-003,WH-010,2023-12-28,14403.29,17.91,257962.92,A,คุณภาพดี
HRV-024353,FRM-0135,CRP-014,WH-004,2023-12-13,4324.84,80.79,349403.82,A,คุณภาพปานกลาง
HRV-024354,FRM-0291,CRP-005,WH-010,2022-06-13,24909.27,3.09,76969.64,B,ผ่านการตรวจสอบ
HRV-024355,FRM-0024,CRP-014,WH-001,2022-11-12,695.72,62.83,43712.09,A,ผ่านการตรวจสอบ
HRV-024356,FRM-0156,CRP-011,WH-005,2023-06-03,4557.55,67.11,305857.18,C,คุณภาพปานกลาง
HRV-024357,FRM-0152,CRP-011,WH-014,2021-06-22,7036.68,83.41,586929.48,A,ผ่านการตรวจสอบ
HRV-024358,FRM-0063,CRP-002,WH-002,2023-01-10,4834.76,10.87,52553.84,A,คุณภาพดี
HRV-024359,FRM-0293,CRP-005,WH-015,2021-06-24,22695.62,2.86,64909.47,A,ผ่านการตรวจสอบ
HRV-024360,FRM-0029,CRP-009,WH-010,2022-08-26,7965.89,25.78,205360.64,A,คุณภาพดี
HRV-024361,FRM-0261,CRP-014,WH-011,2025-02-08,4826.86,97.51,470667.12,B,คุณภาพดี
HRV-024362,FRM-0290,CRP-009,WH-002,2023-08-06,1162.38,37.17,43205.66,A,ผ่านการตรวจสอบ
HRV-024363,FRM-0158,CRP-003,WH-003,2025-11-23,5859.89,19.36,113447.47,A,ผ่านการตรวจสอบ
HRV-024364,FRM-0006,CRP-003,WH-009,2025-01-02,15385.83,19.94,306793.45,A,คุณภาพดี
HRV-024365,FRM-0243,CRP-003,WH-011,2025-12-28,4289.17,17.07,73216.13,A,ผ่านการตรวจสอบ
HRV-024366,FRM-0288,CRP-010,WH-010,2023-04-21,7803.28,158.47,1236585.78,A,ผ่านการตรวจสอบ
HRV-024367,FRM-0263,CRP-007,WH-007,2024-04-22,2622.92,5.07,13298.2,A,ผ่านการตรวจสอบ
HRV-024368,FRM-0218,CRP-003,WH-004,2022-11-24,2755.72,21.29,58669.28,A,ผ่านการตรวจสอบ
HRV-024369,FRM-0235,CRP-001,WH-005,2025-02-06,2260.49,9.3,21022.56,A,ต้องตรวจซ้ำ
HRV-024370,FRM-0118,CRP-004,WH-004,2025-03-22,12242.86,7.88,96473.74,C,ต้องตรวจซ้ำ
HRV-024371,FRM-0244,CRP-005,WH-006,2021-06-25,23094.52,2.62,60507.64,A,คุณภาพปานกลาง
HRV-024372,FRM-0023,CRP-015,WH-012,2021-09-22,5033.67,7.82,39363.3,A,ผ่านการตรวจสอบ
HRV-024373,FRM-0270,CRP-004,WH-001,2024-04-08,847.72,10.58,8968.88,B,ผ่านการตรวจสอบ
HRV-024374,FRM-0192,CRP-008,WH-003,2025-06-28,3282.98,54.27,178167.32,C,คุณภาพดี
HRV-024375,FRM-0015,CRP-015,WH-011,2022-09-16,3101.84,8.74,27110.08,A,ต้องตรวจซ้ำ
HRV-024376,FRM-0150,CRP-014,WH-003,2024-12-15,308.74,100.56,31046.89,B,ผ่านการตรวจสอบ
HRV-024377,FRM-0221,CRP-014,WH-006,2022-02-18,2062.57,77.98,160839.21,A,ผ่านการตรวจสอบ
HRV-024378,FRM-0235,CRP-009,WH-012,2024-07-02,5764.75,34.35,198019.16,A,คุณภาพปานกลาง
HRV-024379,FRM-0288,CRP-005,WH-007,2025-04-11,7088.38,3.3,23391.65,A,ต้องตรวจซ้ำ
HRV-024380,FRM-0222,CRP-002,WH-012,2022-12-12,13479.5,8.97,120911.12,A,คุณภาพปานกลาง
HRV-024381,FRM-0066,CRP-007,WH-005,2022-11-04,834.89,4.69,3915.63,A,คุณภาพดี
HRV-024382,FRM-0139,CRP-004,WH-005,2022-07-08,6086.37,9.75,59342.11,A,ผ่านการตรวจสอบ
HRV-024383,FRM-0067,CRP-012,WH-014,2024-03-05,33566.05,1.47,49342.09,B,ผ่านการตรวจสอบ
HRV-024384,FRM-0210,CRP-008,WH-001,2022-04-22,3649.46,66.95,244331.35,B,ผ่านการตรวจสอบ
HRV-024385,FRM-0094,CRP-009,WH-003,2025-08-12,6481.01,40.17,260342.17,C,ผ่านการตรวจสอบ
HRV-024386,FRM-0051,CRP-014,WH-013,2022-11-12,4206.11,105.63,444291.4,B,ผ่านการตรวจสอบ
HRV-024387,FRM-0099,CRP-006,WH-011,2024-09-17,1561.9,60.7,94807.33,B,คุณภาพปานกลาง
HRV-024388,FRM-0082,CRP-015,WH-002,2024-09-06,7677.35,6.93,53204.04,B,ผ่านการตรวจสอบ
HRV-024389,FRM-0099,CRP-001,WH-008,2024-01-24,19332.64,9.65,186559.98,A,คุณภาพปานกลาง
HRV-024390,FRM-0065,CRP-006,WH-007,2022-06-17,2286.37,65.01,148636.91,C,ต้องตรวจซ้ำ
HRV-024391,FRM-0199,CRP-002,WH-006,2024-11-06,7685.17,9.64,74085.04,A,คุณภาพดี
HRV-024392,FRM-0198,CRP-005,WH-004,2021-06-13,20751.78,3.13,64953.07,A,ผ่านการตรวจสอบ
HRV-024393,FRM-0260,CRP-013,WH-010,2021-07-17,7690.75,10.99,84521.34,A,คุณภาพดี
HRV-024394,FRM-0060,CRP-014,WH-011,2025-01-26,688.13,105.82,72817.92,C,ผ่านการตรวจสอบ
