inventory_id,warehouse_id,crop_id,snapshot_date,beginning_stock_kg,received_kg,sold_kg,ending_stock_kg,unit_cost_thb,stock_status
INV-042659,WH-010,CRP-015,2023-06-02,125658.91,4387.62,798.26,129248.27,6.91,สูง
INV-042660,WH-010,CRP-015,2023-06-05,129248.27,9496.78,4316.07,134428.98,7.08,สูง
INV-042661,WH-010,CRP-015,2023-06-11,134428.98,226.73,4465.26,130190.45,6.98,สูง
INV-042662,WH-010,CRP-015,2023-06-14,130190.45,3441.6,3492.85,130139.2,5.62,สูง
INV-042663,WH-010,CRP-015,2023-06-17,130139.2,2935.18,1080.12,131994.26,6.69,สูง
INV-042664,WH-010,CRP-015,2023-06-29,131994.26,7219.49,2989.11,136224.64,5.56,สูง
INV-042665,WH-010,CRP-015,2023-07-02,136224.64,9995.17,3417.48,142802.33,4.88,สูง
INV-042666,WH-010,CRP-015,2023-07-05,142802.33,4016.72,3858.14,142960.91,5.62,สูง
INV-042667,WH-010,CRP-015,2023-07-08,142960.91,7624.51,4653.62,145931.8,8.04,สูง
INV-042668,WH-010,CRP-015,2023-07-14,145931.8,3708.93,7229.65,142411.08,6.86,สูง
INV-042669,WH-010,CRP-015,2023-07-17,142411.08,1164.22,2428.04,141147.26,6.27,สูง
INV-042670,WH-010,CRP-015,2023-07-29,141147.26,1352.88,6628.14,135872.0,6.85,สูง
INV-042671,WH-010,CRP-015,2023-08-01,135872.0,4967.09,5010.87,135828.22,5.37,สูง
INV-042672,WH-010,CRP-015,2023-08-07,135828.22,5927.03,2021.9,139733.35,7.26,สูง
INV-042673,WH-010,CRP-015,2023-08-10,139733.35,2998.3,4810.43,137921.22,8.1,สูง
INV-042674,WH-010,CRP-015,2023-08-22,137921.22,3030.88,5837.74,135114.36,5.74,สูง
INV-042675,WH-010,CRP-015,2023-08-25,135114.36,1583.05,5301.27,131396.14,5.38,สูง
INV-042676,WH-010,CRP-015,2023-08-31,131396.14,8378.3,272.5,139501.94,5.76,สูง
INV-042677,WH-010,CRP-015,2023-09-03,139501.94,6827.98,4251.56,142078.36,6.08,สูง
INV-042678,WH-010,CRP-015,2023-09-06,142078.36,3657.13,4636.62,141098.87,4.84,สูง
INV-042679,WH-010,CRP-015,2023-09-09,141098.87,4225.37,5062.21,140262.03,7.22,สูง
INV-042680,WH-010,CRP-015,2023-09-15,140262.03,4791.92,2595.08,142458.87,6.44,สูง
INV-042681,WH-010,CRP-015,2023-09-21,142458.87,9082.97,572.4,150969.44,8.02,สูง
INV-042682,WH-010,CRP-015,2023-10-06,150969.44,1075.68,6774.91,145270.21,6.31,สูง
INV-042683,WH-010,CRP-015,2023-10-09,145270.21,3696.57,1740.39,147226.39,5.69,สูง
INV-042684,WH-010,CRP-015,2023-10-12,147226.39,198.75,7985.42,139439.72,5.38,สูง
INV-042685,WH-010,CRP-015,2023-10-15,139439.72,7752.18,2741.47,144450.43,6.3,สูง
INV-042686,WH-010,CRP-015,2023-10-21,144450.43,5737.32,318.5,149869.25,7.03,สูง
INV-042687,WH-010,CRP-015,2023-10-24,149869.25,6804.91,2556.76,154117.4,6.69,สูง
INV-042688,WH-010,CRP-015,2023-10-30,154117.4,6934.68,6826.11,154225.97,6.72,สูง
INV-042689,WH-010,CRP-015,2023-11-08,154225.97,327.48,2493.65,152059.8,7.74,สูง
INV-042690,WH-010,CRP-015,2023-11-11,152059.8,155.07,6164.39,146050.48,6.57,สูง
INV-042691,WH-010,CRP-015,2023-11-20,146050.48,3843.81,6003.55,143890.74,7.0,สูง
INV-042692,WH-010,CRP-015,2023-11-26,143890.74,4663.71,6655.28,141899.17,6.86,สูง
INV-042693,WH-010,CRP-015,2023-12-02,141899.17,1932.09,4817.65,139013.61,5.82,สูง
INV-042694,WH-010,CRP-015,2023-12-05,139013.61,1154.23,2058.18,138109.66,7.85,สูง
INV-042695,WH-010,CRP-015,2023-12-17,138109.66,9489.58,6184.26,141414.98,6.19,สูง
INV-042696,WH-010,CRP-015,2023-12-20,141414.98,833.83,5925.39,136323.42,7.79,สูง
INV-042697,WH-010,CRP-015,2024-01-01,136323.42,6346.96,929.69,141740.69,7.98,สูง
INV-042698,WH-010,CRP-015,2024-01-10,141740.69,4191.48,7566.84,138365.33,6.19,สูง
INV-042699,WH-010,CRP-015,2024-01-16,138365.33,4580.96,5215.58,137730.71,5.63,สูง
INV-042700,WH-010,CRP-015,2024-01-19,137730.71,9416.44,1337.19,145809.96,7.98,สูง
INV-042701,WH-010,CRP-015,2024-01-22,145809.96,9550.7,6126.7,149233.96,7.74,สูง
INV-042702,WH-010,CRP-015,2024-01-25,149233.96,5558.89,4216.34,150576.51,7.82,สูง
INV-042703,WH-010,CRP-015,2024-01-28,150576.51,9957.0,3960.53,156572.98,4.93,สูง
INV-042704,WH-010,CRP-015,2024-01-31,156572.98,4345.67,5388.66,155529.99,7.77,สูง
INV-042705,WH-010,CRP-015,2024-02-03,155529.99,7762.21,4642.62,158649.58,7.32,สูง
INV-042706,WH-010,CRP-015,2024-02-06,158649.58,3565.37,4083.11,158131.84,7.15,สูง
INV-042707,WH-010,CRP-015,2024-02-12,158131.84,106.98,7699.3,150539.52,7.49,สูง
INV-042708,WH-010,CRP-015,2024-02-18,150539.52,7574.5,6667.3,151446.72,6.03,สูง
INV-042709,WH-010,CRP-015,2024-02-21,151446.72,6941.33,2817.46,155570.59,7.32,สูง
INV-042710,WH-010,CRP-015,2024-02-27,155570.59,3333.16,5585.92,153317.83,6.43,สูง
INV-042711,WH-010,CRP-015,2024-03-01,153317.83,3118.57,4370.47,152065.93,6.99,สูง
INV-042712,WH-010,CRP-015,2024-03-07,152065.93,5918.73,1876.43,156108.23,7.05,สูง
INV-042713,WH-010,CRP-015,2024-03-13,156108.23,8831.54,4272.58,160667.19,6.8,สูง
INV-042714,WH-010,CRP-015,2024-03-22,160667.19,2490.32,2898.09,160259.42,5.04,สูง
INV-042715,WH-010,CRP-015,2024-03-28,160259.42,329.67,6459.3,154129.79,4.81,สูง
INV-042716,WH-010,CRP-015,2024-03-31,154129.79,4137.25,3128.94,155138.1,6.32,สูง
INV-042717,WH-010,CRP-015,2024-04-06,155138.1,934.03,7593.6,148478.53,4.86,สูง
INV-042718,WH-010,CRP-015,2024-04-09,148478.53,904.49,3516.89,145866.13,7.13,สูง
INV-042719,WH-010,CRP-015,2024-04-21,145866.13,5831.5,1330.84,150366.79,7.94,สูง
INV-042720,WH-010,CRP-015,2024-04-24,150366.79,9630.86,890.34,159107.31,7.8,สูง
INV-042721,WH-010,CRP-015,2024-04-27,159107.31,3146.32,4499.29,157754.34,6.68,สูง
INV-042722,WH-010,CRP-015,2024-05-03,157754.34,8539.05,4321.4,161971.99,7.4,สูง
INV-042723,WH-010,CRP-015,2024-05-09,161971.99,9880.62,1156.83,170695.78,6.33,สูง
INV-042724,WH-010,CRP-015,2024-05-12,170695.78,4500.94,4596.74,170599.98,5.59,สูง
INV-042725,WH-010,CRP-015,2024-05-15,170599.98,4172.12,451.23,174320.87,5.73,สูง
INV-042726,WH-010,CRP-015,2024-05-18,174320.87,8105.29,1909.1,180517.06,5.64,สูง
INV-042727,WH-010,CRP-015,2024-05-24,180517.06,7237.74,3396.62,184358.18,7.11,สูง
INV-042728,WH-010,CRP-015,2024-05-27,184358.18,8178.76,1557.0,190979.94,7.35,สูง
INV-042729,WH-010,CRP-015,2024-05-30,190979.94,8974.9,6383.08,193571.76,6.23,สูง
INV-042730,WH-010,CRP-015,2024-06-02,193571.76,733.76,3976.82,190328.7,6.39,สูง
INV-042731,WH-010,CRP-015,2024-06-08,190328.7,9226.75,3924.91,195630.54,4.91,สูง
INV-042732,WH-010,CRP-015,2024-06-11,195630.54,4746.18,479.87,199896.85,7.66,สูง
INV-042733,WH-010,CRP-015,2024-06-14,199896.85,8926.37,838.29,207984.93,7.03,สูง
INV-042734,WH-010,CRP-015,2024-06-17,207984.93,6048.96,782.55,213251.34,5.82,สูง
INV-042735,WH-010,CRP-015,2024-06-20,213251.34,5246.21,2643.57,215853.98,5.73,สูง
INV-042736,WH-010,CRP-015,2024-06-23,215853.98,7686.98,2389.32,221151.64,7.48,สูง
INV-042737,WH-010,CRP-015,2024-06-29,221151.64,4887.76,7343.28,218696.12,5.6,สูง
INV-042738,WH-010,CRP-015,2024-07-02,218696.12,6664.24,5235.37,220124.99,5.31,สูง
INV-042739,WH-010,CRP-015,2024-07-05,220124.99,4062.19,102.99,224084.19,6.21,สูง
INV-042740,WH-010,CRP-015,2024-07-08,224084.19,3129.1,207.07,227006.22,5.51,สูง
INV-042741,WH-010,CRP-015,2024-07-11,227006.22,6592.84,464.63,233134.43,4.93,สูง
INV-042742,WH-010,CRP-015,2024-07-14,233134.43,6930.27,6522.72,233541.98,4.9,สูง
INV-042743,WH-010,CRP-015,2024-07-20,233541.98,4221.75,7111.25,230652.48,6.75,สูง
INV-042744,WH-010,CRP-015,2024-07-26,230652.48,664.67,1924.71,229392.44,7.07,สูง
INV-042745,WH-010,CRP-015,2024-08-13,229392.44,5713.37,6712.56,228393.25,5.22,สูง
INV-042746,WH-010,CRP-015,2024-08-16,228393.25,6695.43,853.03,234235.65,5.34,สูง
INV-042747,WH-010,CRP-015,2024-08-19,234235.65,7435.17,5006.59,236664.23,8.01,สูง
INV-042748,WH-010,CRP-015,2024-08-25,236664.23,8001.22,6813.5,237851.95,8.08,สูง
INV-042749,WH-010,CRP-015,2024-09-09,237851.95,7441.32,7316.37,237976.9,5.04,สูง
INV-042750,WH-010,CRP-015,2024-09-15,237976.9,5779.61,7370.82,236385.69,4.83,สูง
INV-042751,WH-010,CRP-015,2024-09-18,236385.69,8450.97,3888.34,240948.32,5.49,สูง
INV-042752,WH-010,CRP-015,2024-09-21,240948.32,3410.89,1118.13,243241.08,5.91,สูง
INV-042753,WH-010,CRP-015,2024-09-30,243241.08,8182.33,256.54,251166.87,6.3,สูง
INV-042754,WH-010,CRP-015,2024-10-06,251166.87,3692.91,4286.98,250572.8,6.64,สูง
INV-042755,WH-010,CRP-015,2024-10-24,250572.8,5232.07,2137.74,253667.13,5.44,สูง
INV-042756,WH-010,CRP-015,2024-10-27,253667.13,7449.67,6330.18,254786.62,5.98,สูง
INV-042757,WH-010,CRP-015,2024-11-02,254786.62,8797.68,5754.03,257830.27,5.83,สูง
INV-042758,WH-010,CRP-015,2024-11-05,257830.27,1119.89,4721.84,254228.32,5.94,สูง
INV-042759,WH-010,CRP-015,2024-11-08,254228.32,5534.57,563.0,259199.89,6.78,สูง
INV-042760,WH-010,CRP-015,2024-11-11,259199.89,6227.2,4979.38,260447.71,6.69,สูง
INV-042761,WH-010,CRP-015,2024-11-14,260447.71,673.44,1309.25,259811.9,5.67,สูง
INV-042762,WH-010,CRP-015,2024-11-17,259811.9,5523.4,3603.36,261731.94,4.86,สูง
INV-042763,WH-010,CRP-015,2024-11-20,261731.94,2187.77,7435.96,256483.75,7.47,สูง
INV-042764,WH-010,CRP-015,2024-11-26,256483.75,4542.6,287.68,260738.67,5.95,สูง
INV-042765,WH-010,CRP-015,2024-11-29,260738.67,8976.11,2641.11,267073.67,6.76,สูง
INV-042766,WH-010,CRP-015,2024-12-02,267073.67,3113.26,2490.54,267696.39,6.2,สูง
INV-042767,WH-010,CRP-015,2024-12-05,267696.39,1136.04,3293.94,265538.49,4.95,สูง
INV-042768,WH-010,CRP-015,2024-12-08,265538.49,5502.01,6975.45,264065.05,7.61,สูง
INV-042769,WH-010,CRP-015,2024-12-14,264065.05,1590.13,7451.27,258203.91,6.07,สูง
INV-042770,WH-010,CRP-015,2024-12-23,258203.91,4940.59,3624.94,259519.56,6.32,สูง
INV-042771,WH-010,CRP-015,2024-12-29,259519.56,5171.59,5320.46,259370.69,5.64,สูง
INV-042772,WH-010,CRP-015,2025-01-01,259370.69,7887.96,7140.55,260118.1,5.91,สูง
INV-042773,WH-010,CRP-015,2025-01-13,260118.1,8179.42,377.67,267919.85,7.69,สูง
INV-042774,WH-010,CRP-015,2025-01-16,267919.85,524.44,1866.1,266578.19,4.83,สูง
INV-042775,WH-010,CRP-015,2025-01-22,266578.19,755.83,318.01,267016.01,7.37,สูง
INV-042776,WH-010,CRP-015,2025-01-25,267016.01,8532.87,313.16,275235.72,6.14,สูง
INV-042777,WH-010,CRP-015,2025-01-28,275235.72,532.26,6782.86,268985.12,4.81,สูง
INV-042778,WH-010,CRP-015,2025-01-31,268985.12,8237.3,5361.1,271861.32,5.64,สูง
INV-042779,WH-010,CRP-015,2025-02-09,271861.32,7013.35,403.29,278471.38,7.08,สูง
INV-042780,WH-010,CRP-015,2025-02-18,278471.38,350.59,697.98,278123.99,7.69,สูง
INV-042781,WH-010,CRP-015,2025-03-02,278123.99,1118.78,4213.51,275029.26,7.86,สูง
INV-042782,WH-010,CRP-015,2025-03-08,275029.26,2328.71,3068.81,274289.16,6.67,สูง
INV-042783,WH-010,CRP-015,2025-03-11,274289.16,9882.49,2888.99,281282.66,6.53,สูง
INV-042784,WH-010,CRP-015,2025-03-14,281282.66,3401.42,7249.57,277434.51,7.53,สูง
INV-042785,WH-010,CRP-015,2025-03-17,277434.51,1948.55,2290.03,277093.03,7.85,สูง
INV-042786,WH-010,CRP-015,2025-03-20,277093.03,6515.89,2971.83,280637.09,6.78,สูง
INV-042787,WH-010,CRP-015,2025-03-23,280637.09,2098.62,925.99,281809.72,5.82,สูง
INV-042788,WH-010,CRP-015,2025-03-26,281809.72,1744.07,7010.94,276542.85,7.82,สูง
INV-042789,WH-010,CRP-015,2025-03-29,276542.85,4030.86,6360.8,274212.91,5.21,สูง
INV-042790,WH-010,CRP-015,2025-04-10,274212.91,5592.3,4330.27,275474.94,6.42,สูง
INV-042791,WH-010,CRP-015,2025-04-16,275474.94,3097.57,1936.41,276636.1,6.26,สูง
INV-042792,WH-010,CRP-015,2025-04-22,276636.1,4705.22,277.02,281064.3,7.2,สูง
INV-042793,WH-010,CRP-015,2025-05-01,281064.3,9990.87,7803.41,283251.76,5.04,สูง
INV-042794,WH-010,CRP-015,2025-05-04,283251.76,6185.64,7586.16,281851.24,7.12,สูง
INV-042795,WH-010,CRP-015,2025-05-07,281851.24,4884.99,928.92,285807.31,5.09,สูง
INV-042796,WH-010,CRP-015,2025-05-10,285807.31,1552.59,2432.62,284927.28,6.76,สูง
INV-042797,WH-010,CRP-015,2025-05-16,284927.28,3796.02,2623.4,286099.9,5.86,สูง
INV-042798,WH-010,CRP-015,2025-05-22,286099.9,1561.66,484.61,287176.95,5.21,สูง
INV-042799,WH-010,CRP-015,2025-05-25,287176.95,3520.07,4684.42,286012.6,6.61,สูง
INV-042800,WH-010,CRP-015,2025-05-28,286012.6,1938.38,361.63,287589.35,7.06,สูง
INV-042801,WH-010,CRP-015,2025-06-09,287589.35,5572.46,6525.29,286636.52,7.76,สูง
INV-042802,WH-010,CRP-015,2025-06-12,286636.52,4769.41,4373.02,287032.91,7.93,สูง
INV-042803,WH-010,CRP-015,2025-06-15,287032.91,880.68,3135.32,284778.27,5.75,สูง
INV-042804,WH-010,CRP-015,2025-06-18,284778.27,7188.65,916.42,291050.5,5.62,สูง
INV-042805,WH-010,CRP-015,2025-06-30,291050.5,853.9,6168.8,285735.6,5.91,สูง
INV-042806,WH-010,CRP-015,2025-07-06,285735.6,8525.31,4203.75,290057.16,5.04,สูง
INV-042807,WH-010,CRP-015,2025-07-18,290057.16,8362.2,6485.93,291933.43,7.46,สูง
INV-042808,WH-010,CRP-015,2025-07-21,291933.43,6352.89,1185.17,297101.15,4.98,สูง
INV-042809,WH-010,CRP-015,2025-07-27,297101.15,6393.41,970.31,302524.25,7.41,สูง
INV-042810,WH-010,CRP-015,2025-08-02,302524.25,7325.24,1725.12,308124.37,7.85,สูง
INV-042811,WH-010,CRP-015,2025-08-05,308124.37,8240.94,4403.18,311962.13,8.0,สูง
INV-042812,WH-010,CRP-015,2025-08-08,311962.13,4276.47,7891.62,308346.98,7.19,สูง
INV-042813,WH-010,CRP-015,2025-08-11,308346.98,5170.86,2342.17,311175.67,5.25,สูง
INV-042814,WH-010,CRP-015,2025-08-14,311175.67,4782.86,1304.74,314653.79,5.89,สูง
INV-042815,WH-010,CRP-015,2025-08-23,314653.79,3718.56,6186.1,312186.25,5.73,สูง
INV-042816,WH-010,CRP-015,2025-09-01,312186.25,4461.19,42.39,316605.05,7.69,สูง
INV-042817,WH-010,CRP-015,2025-09-07,316605.05,4226.2,1784.1,319047.15,7.86,สูง
INV-042818,WH-010,CRP-015,2025-09-10,319047.15,7943.97,4892.22,322098.9,5.47,สูง
INV-042819,WH-010,CRP-015,2025-09-16,322098.9,6573.6,7932.8,320739.7,7.22,สูง
INV-042820,WH-010,CRP-015,2025-09-19,320739.7,5175.29,2995.84,322919.15,7.76,สูง
INV-042821,WH-010,CRP-015,2025-09-22,322919.15,1900.62,2600.29,322219.48,7.35,สูง
INV-042822,WH-010,CRP-015,2025-09-25,322219.48,7840.9,595.46,329464.92,6.63,สูง
INV-042823,WH-010,CRP-015,2025-10-01,329464.92,6512.25,3300.72,332676.45,6.9,สูง
INV-042824,WH-010,CRP-015,2025-10-04,332676.45,5624.73,23.16,338278.02,5.7,สูง
INV-042825,WH-010,CRP-015,2025-10-10,338278.02,9480.49,7278.86,340479.65,5.86,สูง
INV-042826,WH-010,CRP-015,2025-10-16,340479.65,2407.63,6842.73,336044.55,6.22,สูง
INV-042827,WH-010,CRP-015,2025-10-19,336044.55,3419.67,3769.12,335695.1,6.67,สูง
INV-042828,WH-010,CRP-015,2025-10-22,335695.1,3224.85,81.47,338838.48,7.91,สูง
INV-042829,WH-010,CRP-015,2025-10-25,338838.48,4447.32,5446.71,337839.09,5.08,สูง
INV-042830,WH-010,CRP-015,2025-10-28,337839.09,4447.64,804.06,341482.67,7.88,สูง
INV-042831,WH-010,CRP-015,2025-11-03,341482.67,8366.69,5765.46,344083.9,5.67,สูง
INV-042832,WH-010,CRP-015,2025-11-06,344083.9,834.11,3153.38,341764.63,4.82,สูง
INV-042833,WH-010,CRP-015,2025-11-09,341764.63,2747.41,5531.12,338980.92,5.85,สูง
INV-042834,WH-010,CRP-015,2025-11-15,338980.92,8754.91,7281.93,340453.9,7.96,สูง
INV-042835,WH-010,CRP-015,2025-11-24,340453.9,6472.91,3988.29,342938.52,7.75,สูง
INV-042836,WH-010,CRP-015,2025-11-27,342938.52,9522.19,7934.21,344526.5,7.05,สูง
INV-042837,WH-010,CRP-015,2025-12-12,344526.5,1454.81,608.25,345373.06,7.21,สูง
INV-042838,WH-010,CRP-015,2025-12-18,345373.06,6879.81,408.5,351844.37,7.62,สูง
INV-042839,WH-010,CRP-015,2025-12-21,351844.37,4487.77,3651.16,352680.98,5.42,สูง
INV-042840,WH-010,CRP-015,2025-12-30,352680.98,6308.17,5531.39,353457.76,5.44,สูง
INV-042841,WH-010,CRP-003,2021-01-04,20998.6,7282.69,381.11,27900.18,16.67,สูง
INV-042842,WH-010,CRP-003,2021-01-10,27900.18,9216.19,1004.87,36111.5,12.38,สูง
INV-042843,WH-010,CRP-003,2021-01-16,36111.5,2522.69,106.99,38527.2,14.56,สูง
INV-042844,WH-010,CRP-003,2021-01-19,38527.2,4963.44,4260.96,39229.68,13.14,สูง
INV-042845,WH-010,CRP-003,2021-01-25,39229.68,3919.54,2967.03,40182.19,18.75,สูง
INV-042846,WH-010,CRP-003,2021-01-28,40182.19,9424.18,6142.54,43463.83,18.03,สูง
INV-042847,WH-010,CRP-003,2021-02-03,43463.83,2569.84,4180.19,41853.48,17.33,สูง
INV-042848,WH-010,CRP-003,2021-02-09,41853.48,1381.71,7636.62,35598.57,17.77,สูง
INV-042849,WH-010,CRP-003,2021-02-12,35598.57,9708.51,6998.55,38308.53,13.56,สูง
INV-042850,WH-010,CRP-003,2021-02-21,38308.53,1422.15,7334.85,32395.83,16.38,สูง
INV-042851,WH-010,CRP-003,2021-02-24,32395.83,5107.5,2324.62,35178.71,15.36,สูง
INV-042852,WH-010,CRP-003,2021-03-02,35178.71,4747.45,6570.93,33355.23,17.53,สูง
INV-042853,WH-010,CRP-003,2021-03-05,33355.23,5128.76,671.95,37812.04,17.89,สูง
INV-042854,WH-010,CRP-003,2021-03-08,37812.04,7405.53,1142.64,44074.93,13.07,สูง
INV-042855,WH-010,CRP-003,2021-03-14,44074.93,2437.61,3833.44,42679.1,17.5,สูง
INV-042856,WH-010,CRP-003,2021-03-17,42679.1,6398.16,4241.76,44835.5,15.6,สูง
INV-042857,WH-010,CRP-003,2021-03-20,44835.5,7224.69,766.19,51294.0,18.21,สูง
INV-042858,WH-010,CRP-003,2021-03-23,51294.0,5777.66,3091.24,53980.42,15.94,สูง
INV-042859,WH-010,CRP-003,2021-03-29,53980.42,2999.64,4955.24,52024.82,13.3,สูง
INV-042860,WH-010,CRP-003,2021-04-01,52024.82,7270.95,4981.37,54314.4,12.28,สูง
INV-042861,WH-010,CRP-003,2021-04-04,54314.4,8506.26,5940.05,56880.61,18.25,สูง
INV-042862,WH-010,CRP-003,2021-04-07,56880.61,7024.11,7435.46,56469.26,15.82,สูง
INV-042863,WH-010,CRP-003,2021-04-13,56469.26,1953.7,6129.2,52293.76,12.61,สูง
INV-042864,WH-010,CRP-003,2021-04-22,52293.76,5298.26,3245.64,54346.38,13.42,สูง
INV-042865,WH-010,CRP-003,2021-04-25,54346.38,2000.44,1202.79,55144.03,12.49,สูง
INV-042866,WH-010,CRP-003,2021-04-28,55144.03,2903.17,5120.47,52926.73,18.76,สูง
INV-042867,WH-010,CRP-003,2021-05-01,52926.73,848.11,7651.88,46122.96,16.93,สูง
INV-042868,WH-010,CRP-003,2021-05-10,46122.96,3235.23,2323.01,47035.18,13.53,สูง
INV-042869,WH-010,CRP-003,2021-05-13,47035.18,8569.09,7612.38,47991.89,11.98,สูง
INV-042870,WH-010,CRP-003,2021-05-16,47991.89,2367.87,3223.28,47136.48,18.08,สูง
INV-042871,WH-010,CRP-003,2021-05-22,47136.48,1845.94,1285.05,47697.37,15.6,สูง
INV-042872,WH-010,CRP-003,2021-05-28,47697.37,8295.05,2807.45,53184.97,19.29,สูง
INV-042873,WH-010,CRP-003,2021-05-31,53184.97,3145.51,2574.75,53755.73,13.07,สูง
INV-042874,WH-010,CRP-003,2021-06-03,53755.73,3346.55,3140.08,53962.2,18.42,สูง
INV-042875,WH-010,CRP-003,2021-06-06,53962.2,7108.04,787.6,60282.64,15.15,สูง
INV-042876,WH-010,CRP-003,2021-06-09,60282.64,7651.33,1809.08,66124.89,11.65,สูง
INV-042877,WH-010,CRP-003,2021-06-12,66124.89,4369.57,3911.95,66582.51,13.42,สูง
INV-042878,WH-010,CRP-003,2021-06-15,66582.51,9513.75,5846.61,70249.65,17.97,สูง
INV-042879,WH-010,CRP-003,2021-06-18,70249.65,9183.33,7145.44,72287.54,14.91,สูง
INV-042880,WH-010,CRP-003,2021-06-24,72287.54,2916.67,7440.87,67763.34,12.4,สูง
INV-042881,WH-010,CRP-003,2021-06-30,67763.34,1512.94,18.26,69258.02,14.38,สูง
INV-042882,WH-010,CRP-003,2021-07-03,69258.02,5278.3,670.4,73865.92,14.65,สูง
INV-042883,WH-010,CRP-003,2021-07-06,73865.92,747.55,5166.66,69446.81,12.89,สูง
INV-042884,WH-010,CRP-003,2021-07-09,69446.81,6372.42,1554.58,74264.65,11.8,สูง
INV-042885,WH-010,CRP-003,2021-07-12,74264.65,6530.08,3836.19,76958.54,16.84,สูง
INV-042886,WH-010,CRP-003,2021-07-15,76958.54,1918.05,4299.85,74576.74,19.36,สูง
INV-042887,WH-010,CRP-003,2021-07-24,74576.74,1010.53,7876.56,67710.71,12.26,สูง
INV-042888,WH-010,CRP-003,2021-07-30,67710.71,2413.68,436.96,69687.43,17.33,สูง
INV-042889,WH-010,CRP-003,2021-08-02,69687.43,8007.76,1363.84,76331.35,18.59,สูง
INV-042890,WH-010,CRP-003,2021-08-05,76331.35,925.24,4831.1,72425.49,12.12,สูง
INV-042891,WH-010,CRP-003,2021-08-11,72425.49,2123.58,6549.56,67999.51,13.61,สูง
INV-042892,WH-010,CRP-003,2021-08-14,67999.51,8713.24,2510.96,74201.79,19.43,สูง
INV-042893,WH-010,CRP-003,2021-09-07,74201.79,9382.67,7859.37,75725.09,18.66,สูง
INV-042894,WH-010,CRP-003,2021-09-13,75725.09,7993.33,4788.32,78930.1,14.92,สูง
INV-042895,WH-010,CRP-003,2021-09-16,78930.1,8435.98,5393.52,81972.56,11.86,สูง
INV-042896,WH-010,CRP-003,2021-10-01,81972.56,4572.8,5590.37,80954.99,12.75,สูง
INV-042897,WH-010,CRP-003,2021-10-10,80954.99,5252.26,4743.91,81463.34,15.03,สูง
INV-042898,WH-010,CRP-003,2021-10-16,81463.34,9675.24,3494.14,87644.44,17.12,สูง
INV-042899,WH-010,CRP-003,2021-10-22,87644.44,4362.05,5228.5,86777.99,19.49,สูง
INV-042900,WH-010,CRP-003,2021-10-25,86777.99,7858.69,7890.87,86745.81,15.92,สูง
INV-042901,WH-010,CRP-003,2021-10-28,86745.81,9782.39,2808.24,93719.96,18.08,สูง
INV-042902,WH-010,CRP-003,2021-11-03,93719.96,8341.06,7603.86,94457.16,12.54,สูง
INV-042903,WH-010,CRP-003,2021-11-06,94457.16,1857.16,3996.51,92317.81,11.94,สูง
INV-042904,WH-010,CRP-003,2021-11-21,92317.81,7362.06,1643.08,98036.79,15.82,สูง
INV-042905,WH-010,CRP-003,2021-11-27,98036.79,4842.42,6434.18,96445.03,15.9,สูง
INV-042906,WH-010,CRP-003,2021-11-30,96445.03,6662.35,6705.71,96401.67,12.73,สูง
INV-042907,WH-010,CRP-003,2021-12-06,96401.67,6093.81,3954.17,98541.31,13.95,สูง
INV-042908,WH-010,CRP-003,2021-12-09,98541.31,2350.73,4517.53,96374.51,16.23,สูง
INV-042909,WH-010,CRP-003,2021-12-12,96374.51,691.25,952.24,96113.52,12.8,สูง
